subjNo	 ER	 RT	 isLeft	 cohVec	 cohFac	 blocknum	 isDots
11	0	0.61306	0	11	1	51	1
11	1	0.47909	0	11	1	51	1
11	1	1.1134	1	11	1	51	1
11	0	0.5962	0	11	1	51	1
11	0	0.47984	1	11	1	51	1
11	0	0.48007	0	11	1	51	1
11	0	0.46256	0	11	1	51	1
11	0	0.54635	0	11	1	51	1
11	0	0.48013	1	11	1	51	1
11	0	0.513	0	11	1	51	1
11	0	0.49648	0	11	1	51	1
11	0	0.42949	0	11	1	51	1
11	1	0.49674	1	11	1	51	1
11	0	0.94655	1	11	1	51	1
11	0	0.51322	1	11	1	51	1
11	0	0.47971	0	11	1	51	1
11	0	0.7305	1	11	1	51	1
11	0	0.44675	1	11	1	51	1
11	0	0.56281	1	11	1	51	1
11	0	0.51301	1	11	1	51	1
11	0	0.51306	0	11	1	51	1
11	0	0.42965	1	11	1	51	1
11	0	0.52981	1	11	1	51	1
11	0	0.71323	0	11	1	51	1
11	1	0.49637	0	11	1	51	1
11	0	0.29567	0	4	0	52	0
11	0	0.2648	0	4	0	52	0
11	0	0.3212	1	4	0	52	0
11	0	0.28582	1	4	0	52	0
11	0	0.32654	1	4	0	52	0
11	0	0.28573	1	4	0	52	0
11	0	0.36294	0	4	0	52	0
11	0	0.33688	0	4	0	52	0
11	0	0.37146	1	4	0	52	0
11	0	0.31539	0	4	0	52	0
11	0	0.30945	0	4	0	52	0
11	0	0.32425	1	4	0	52	0
11	0	0.32094	1	4	0	52	0
11	0	0.29498	0	4	0	52	0
11	0	0.31635	0	4	0	52	0
11	0	0.36695	1	4	0	52	0
11	0	0.42344	1	4	0	52	0
11	0	0.27372	0	4	0	52	0
11	0	0.27511	1	4	0	52	0
11	0	0.25867	0	4	0	52	0
11	0	0.3308	0	4	0	52	0
11	0	0.2391	1	4	0	52	0
11	0	0.27487	0	4	0	52	0
11	0	0.3121	1	4	0	52	0
11	0	0.29475	0	4	0	52	0
11	0	0.27812	1	4	0	52	0
11	0	0.347	1	4	0	52	0
11	1	0.28515	1	4	0	52	0
11	0	0.37837	1	4	0	52	0
11	0	0.33685	0	4	0	52	0
11	0	0.296	1	4	0	52	0
11	0	0.31121	0	4	0	52	0
11	0	0.38712	0	4	0	52	0
11	0	0.29578	0	4	0	52	0
11	0	0.32641	0	4	0	52	0
11	0	0.31537	0	4	0	52	0
11	0	0.331	0	4	0	52	0
11	1	0.27003	1	4	0	52	0
11	0	0.35773	0	4	0	52	0
11	0	0.32569	1	4	0	52	0
11	0	0.31049	0	4	0	52	0
11	0	0.35615	1	4	0	52	0
11	0	0.30051	1	4	0	53	0
11	0	0.34061	1	4	0	53	0
11	0	0.33686	1	4	0	53	0
11	0	0.34668	1	4	0	53	0
11	0	0.30602	0	4	0	53	0
11	0	0.31084	0	4	0	53	0
11	0	0.2899	0	4	0	53	0
11	0	0.37306	0	4	0	53	0
11	0	0.39831	1	4	0	53	0
11	0	0.44112	1	4	0	53	0
11	0	0.33727	1	4	0	53	0
11	0	0.31014	1	4	0	53	0
11	0	0.28983	0	4	0	53	0
11	0	0.44922	0	4	0	53	0
11	0	0.30614	1	4	0	53	0
11	0	0.30049	0	4	0	53	0
11	0	0.35763	0	4	0	53	0
11	0	0.33107	1	4	0	53	0
11	0	0.28455	0	4	0	53	0
11	0	0.29969	1	4	0	53	0
11	0	0.30111	1	4	0	53	0
11	0	0.29554	0	4	0	53	0
11	0	0.40884	0	4	0	53	0
11	0	0.264	0	4	0	53	0
11	0	0.24366	1	4	0	53	0
11	0	0.36663	0	4	0	53	0
11	0	0.31097	0	4	0	53	0
11	0	0.27966	1	4	0	53	0
11	0	0.29572	0	4	0	53	0
11	0	0.30125	0	4	0	53	0
11	0	0.3406	0	4	0	53	0
11	0	0.30023	1	4	0	53	0
11	0	0.34665	1	4	0	53	0
11	0	0.28947	1	4	0	53	0
11	0	0.28578	0	4	0	53	0
11	0	0.39833	1	4	0	53	0
11	0	0.33196	1	4	0	53	0
11	1	0.2952	1	4	0	53	0
11	0	0.28855	0	4	0	53	0
11	0	0.30069	1	4	0	53	0
11	1	0.23906	0	4	0	53	0
11	0	0.30584	1	4	0	53	0
11	0	0.41396	1	4	0	53	0
11	0	0.3112	0	4	0	53	0
11	0	0.36843	0	4	0	53	0
11	0	0.49102	1	11	1	54	1
11	0	0.51247	0	11	1	54	1
11	1	0.4291	0	11	1	54	1
11	0	0.46273	1	11	1	54	1
11	0	0.56396	0	11	1	54	1
11	1	0.49623	0	11	1	54	1
11	0	0.42957	0	11	1	54	1
11	1	0.49591	0	11	1	54	1
11	0	0.44613	1	11	1	54	1
11	0	0.44639	0	11	1	54	1
11	0	0.44652	0	11	1	54	1
11	0	0.49694	0	11	1	54	1
11	0	0.42972	0	11	1	54	1
11	1	0.4299	1	11	1	54	1
11	1	0.39619	0	11	1	54	1
11	0	0.46259	0	11	1	54	1
11	0	0.44649	0	11	1	54	1
11	0	0.77968	0	11	1	54	1
11	0	0.56376	1	11	1	54	1
11	0	0.44648	1	11	1	54	1
11	0	0.46303	1	11	1	54	1
11	0	0.44647	1	11	1	54	1
11	0	0.44654	1	11	1	54	1
11	0	0.66317	0	11	1	54	1
11	1	0.54646	0	11	1	54	1
11	0	0.44602	1	11	1	54	1
11	0	0.46361	1	11	1	54	1
11	0	0.42977	1	11	1	54	1
11	0	0.41396	1	11	1	54	1
11	0	0.57966	0	11	1	54	1
11	0	0.99616	0	11	1	54	1
11	0	0.42961	1	11	1	54	1
11	0	0.49653	0	11	1	54	1
11	0	0.51307	1	11	1	54	1
11	0	0.56305	0	11	1	54	1
11	1	0.513	0	11	1	54	1
11	0	0.44629	0	11	1	54	1
11	1	0.56331	0	11	1	54	1
11	1	0.67958	0	11	1	54	1
11	0	0.63016	0	11	1	54	1
11	1	0.53024	0	11	1	54	1
11	0	0.47925	0	11	1	54	1
11	0	0.61322	1	11	1	54	1
11	1	0.62327	0	4	0	55	1
11	0	0.59594	1	4	0	55	1
11	1	0.56337	0	4	0	55	1
11	0	0.54644	0	4	0	55	1
11	0	0.42989	0	4	0	55	1
11	1	0.44668	1	4	0	55	1
11	0	0.44647	0	4	0	55	1
11	0	0.41296	1	4	0	55	1
11	1	0.42977	0	4	0	55	1
11	0	0.41324	0	4	0	55	1
11	0	0.42952	0	4	0	55	1
11	1	0.58016	0	4	0	55	1
11	0	0.56346	1	4	0	55	1
11	0	0.47944	0	4	0	55	1
11	0	0.49693	1	4	0	55	1
11	1	0.5796	0	4	0	55	1
11	1	0.54625	0	4	0	55	1
11	0	0.53017	0	4	0	55	1
11	0	0.44657	0	4	0	55	1
11	0	0.63036	1	4	0	55	1
11	0	1.1299	1	4	0	55	1
11	1	0.74665	0	4	0	55	1
11	0	0.43005	0	4	0	55	1
11	0	0.64688	1	4	0	55	1
11	1	0.6464	0	4	0	55	1
11	1	0.57998	1	4	0	55	1
11	0	0.54654	1	4	0	55	1
11	1	0.46272	1	4	0	55	1
11	1	0.86302	0	4	0	55	1
11	1	0.62991	0	4	0	55	1
11	1	0.74606	1	4	0	55	1
11	1	0.56298	1	4	0	55	1
11	0	0.61257	1	4	0	55	1
11	0	0.64663	0	4	0	55	1
11	1	1.1133	0	4	0	55	1
11	1	0.52966	0	4	0	55	1
11	0	0.58008	1	4	0	55	1
11	1	0.64698	0	4	0	55	1
11	0	0.7296	1	4	0	55	1
11	0	0.69637	1	4	0	55	1
11	0	0.52903	1	4	0	55	1
11	0	0.54605	1	4	0	55	1
11	0	0.74736	1	4	0	55	1
11	1	0.47954	0	4	0	55	1
11	0	0.54693	0	4	0	55	1
11	0	0.34286	0	11	1	56	0
11	0	0.31197	0	11	1	56	0
11	0	0.32178	1	11	1	56	0
11	0	0.28112	0	11	1	56	0
11	0	0.30623	0	11	1	56	0
11	1	0.3065	0	11	1	56	0
11	0	0.26444	1	11	1	56	0
11	0	0.38674	1	11	1	56	0
11	0	0.3364	1	11	1	56	0
11	0	0.2629	1	11	1	56	0
11	0	0.30056	0	11	1	56	0
11	0	0.27481	0	11	1	56	0
11	0	0.28595	0	11	1	56	0
11	0	0.31644	0	11	1	56	0
11	0	0.29489	1	11	1	56	0
11	0	0.36761	1	11	1	56	0
11	0	0.30057	1	11	1	56	0
11	1	0.28388	0	11	1	56	0
11	0	0.28451	1	11	1	56	0
11	0	0.30169	0	11	1	56	0
11	0	0.34271	0	11	1	56	0
11	0	0.28382	0	11	1	56	0
11	0	0.26907	1	11	1	56	0
11	0	0.25364	0	11	1	56	0
11	0	0.29027	1	11	1	56	0
11	0	0.34646	1	11	1	56	0
11	0	0.26981	0	11	1	56	0
11	0	0.41342	0	11	1	56	0
11	0	0.45047	1	11	1	56	0
11	0	0.29545	0	11	1	56	0
11	0	0.43033	1	11	1	56	0
11	0	0.3461	1	11	1	56	0
11	0	0.35217	1	11	1	56	0
11	0	0.32026	1	11	1	56	0
11	0	0.44001	0	11	1	56	0
11	0	0.29094	0	11	1	56	0
11	0	0.35726	0	11	1	56	0
11	0	0.27483	0	11	1	56	0
11	0	0.33669	0	11	1	56	0
11	0	0.36197	1	11	1	56	0
11	0	0.29051	1	11	1	56	0
11	0	0.33131	0	11	1	56	0
11	0	0.31552	0	11	1	56	0
11	0	0.29086	0	11	1	56	0
11	0	0.32049	1	11	1	56	0
11	0	0.27937	0	11	1	56	0
11	0	0.75538	0	4	0	57	1
11	0	0.62989	1	4	0	57	1
11	1	0.48004	1	4	0	57	1
11	1	0.44609	1	4	0	57	1
11	1	0.44676	0	4	0	57	1
11	1	0.44595	1	4	0	57	1
11	1	0.52942	0	4	0	57	1
11	1	0.49655	0	4	0	57	1
11	1	0.51292	0	4	0	57	1
11	0	0.44647	1	4	0	57	1
11	1	0.47974	1	4	0	57	1
11	0	0.49657	0	4	0	57	1
11	0	0.61348	0	4	0	57	1
11	0	0.46359	1	4	0	57	1
11	0	0.51345	1	4	0	57	1
11	1	0.47996	1	4	0	57	1
11	0	0.4968	1	4	0	57	1
11	0	0.42949	0	4	0	57	1
11	1	0.4132	1	4	0	57	1
11	1	0.43043	1	4	0	57	1
11	1	0.42944	0	4	0	57	1
11	1	0.53049	1	4	0	57	1
11	1	0.66312	0	4	0	57	1
11	0	0.363	0	4	0	57	1
11	0	0.41291	0	4	0	57	1
11	1	0.77964	1	4	0	57	1
11	1	0.56283	1	4	0	57	1
11	1	0.44651	1	4	0	57	1
11	0	0.56309	0	4	0	57	1
11	1	0.8638	0	4	0	57	1
11	0	0.61341	0	4	0	57	1
11	0	0.62977	1	4	0	57	1
11	1	0.44606	1	4	0	57	1
11	0	0.46325	1	4	0	57	1
11	0	0.514	0	4	0	57	1
11	0	0.62995	0	4	0	57	1
11	0	0.49615	0	4	0	57	1
11	0	0.84635	0	4	0	57	1
11	0	0.52974	0	4	0	57	1
11	0	0.44676	0	4	0	57	1
11	0	0.47979	0	4	0	57	1
11	1	0.49693	1	4	0	57	1
11	0	0.28911	0	11	1	58	0
11	0	0.2848	0	11	1	58	0
11	0	0.28973	1	11	1	58	0
11	0	0.28529	0	11	1	58	0
11	0	0.29059	1	11	1	58	0
11	0	0.25902	0	11	1	58	0
11	1	0.24361	0	11	1	58	0
11	0	0.39321	0	11	1	58	0
11	0	0.27402	0	11	1	58	0
11	0	0.49765	0	11	1	58	0
11	0	0.39354	1	11	1	58	0
11	0	0.3267	0	11	1	58	0
11	0	0.26463	1	11	1	58	0
11	0	0.25448	1	11	1	58	0
11	0	0.26423	0	11	1	58	0
11	0	0.2783	1	11	1	58	0
11	1	0.23894	0	11	1	58	0
11	0	0.3165	1	11	1	58	0
11	0	0.35792	0	11	1	58	0
11	1	0.34115	0	11	1	58	0
11	0	0.49153	1	11	1	58	0
11	0	0.44595	1	11	1	58	0
11	0	0.31172	0	11	1	58	0
11	0	0.56393	1	11	1	58	0
11	0	0.29598	1	11	1	58	0
11	0	0.34626	0	11	1	58	0
11	0	0.29533	0	11	1	58	0
11	0	0.38417	0	11	1	58	0
11	0	0.28029	1	11	1	58	0
11	0	0.38356	1	11	1	58	0
11	0	0.39892	0	11	1	58	0
11	0	0.34777	1	11	1	58	0
11	0	0.33717	1	11	1	58	0
11	0	0.31168	1	11	1	58	0
11	0	0.32169	1	11	1	58	0
11	0	0.36749	1	11	1	58	0
11	0	0.3262	1	11	1	58	0
11	0	0.43012	0	11	1	58	0
11	0	0.30536	0	11	1	58	0
11	0	0.3261	1	11	1	58	0
11	0	0.31164	1	11	1	58	0
11	0	0.27515	0	11	1	58	0
11	0	0.3572	1	11	1	58	0
11	0	0.35573	1	4	0	59	0
11	1	0.29564	1	4	0	59	0
11	0	0.25875	0	4	0	59	0
11	1	0.28031	1	4	0	59	0
11	0	0.31135	0	4	0	59	0
11	0	0.37852	1	4	0	59	0
11	0	0.35228	1	4	0	59	0
11	0	0.34676	1	4	0	59	0
11	0	0.29996	1	4	0	59	0
11	0	0.32202	1	4	0	59	0
11	0	0.30036	1	4	0	59	0
11	0	0.30515	0	4	0	59	0
11	0	0.30026	1	4	0	59	0
11	0	0.31494	0	4	0	59	0
11	0	0.33186	0	4	0	59	0
11	0	0.2848	1	4	0	59	0
11	0	0.25869	0	4	0	59	0
11	0	0.27873	1	4	0	59	0
11	0	0.31188	0	4	0	59	0
11	0	0.29025	1	4	0	59	0
11	0	0.26461	0	4	0	59	0
11	0	0.34197	1	4	0	59	0
11	0	0.342	1	4	0	59	0
11	0	0.27528	0	4	0	59	0
11	0	0.40421	1	4	0	59	0
11	0	0.31051	1	4	0	59	0
11	1	0.30637	0	4	0	59	0
11	0	0.34786	1	4	0	59	0
11	0	0.44575	1	4	0	59	0
11	0	0.31129	0	4	0	59	0
11	0	0.347	0	4	0	59	0
11	0	0.321	0	4	0	59	0
11	0	0.28577	0	4	0	59	0
11	0	0.30568	1	4	0	59	0
11	0	0.26975	0	4	0	59	0
11	0	0.3632	1	4	0	59	0
11	0	0.30628	1	4	0	59	0
11	0	0.33243	0	4	0	59	0
11	0	0.40318	0	4	0	59	0
11	0	0.29563	1	4	0	59	0
11	0	0.29055	0	4	0	59	0
11	0	0.36711	0	4	0	59	0
11	0	0.31647	1	4	0	59	0
11	0	0.29054	1	4	0	59	0
11	0	0.34225	1	4	0	59	0
11	0	0.44179	1	11	1	60	1
11	0	0.42923	1	11	1	60	1
11	0	0.56334	1	11	1	60	1
11	1	0.44628	1	11	1	60	1
11	1	0.41339	0	11	1	60	1
11	0	0.44597	1	11	1	60	1
11	0	0.46338	1	11	1	60	1
11	0	0.41343	0	11	1	60	1
11	0	0.38009	0	11	1	60	1
11	0	0.43033	0	11	1	60	1
11	0	0.42934	1	11	1	60	1
11	1	0.39673	1	11	1	60	1
11	0	0.41338	0	11	1	60	1
11	0	0.49631	1	11	1	60	1
11	1	0.44665	0	11	1	60	1
11	0	0.51359	1	11	1	60	1
11	0	0.44612	1	11	1	60	1
11	0	0.54635	1	11	1	60	1
11	0	0.44636	1	11	1	60	1
11	1	0.5803	1	11	1	60	1
11	0	0.44606	1	11	1	60	1
11	0	0.52955	0	11	1	60	1
11	0	0.42964	1	11	1	60	1
11	0	0.46265	1	11	1	60	1
11	0	0.66364	0	11	1	60	1
11	0	0.41316	0	11	1	60	1
11	0	0.4796	1	11	1	60	1
11	1	0.44651	0	11	1	60	1
11	0	0.39634	1	11	1	60	1
11	1	0.49614	0	11	1	60	1
11	0	0.59685	0	11	1	60	1
11	0	0.4127	0	11	1	60	1
11	0	0.41281	1	11	1	60	1
11	0	0.54615	0	11	1	60	1
11	0	0.42995	0	11	1	60	1
11	0	0.43012	0	11	1	60	1
11	0	0.63026	0	11	1	60	1
11	1	0.39637	0	11	1	60	1
11	1	0.696	1	11	1	60	1
11	0	0.41289	0	11	1	60	1
11	0	0.51272	1	11	1	60	1
11	0	0.42956	1	11	1	60	1
11	0	0.4802	1	11	1	60	1
11	0	0.44612	0	11	1	60	1
11	0	0.46311	1	11	1	60	1
11	1	0.47927	1	11	1	60	1
11	0	0.50914	0	11	1	61	1
11	0	0.39655	0	11	1	61	1
11	0	0.47964	1	11	1	61	1
11	0	0.51301	0	11	1	61	1
11	0	0.39624	0	11	1	61	1
11	0	0.39684	1	11	1	61	1
11	0	0.42985	1	11	1	61	1
11	1	0.46343	1	11	1	61	1
11	0	0.68002	0	11	1	61	1
11	0	0.41356	0	11	1	61	1
11	0	0.42926	1	11	1	61	1
11	0	0.54635	1	11	1	61	1
11	0	0.47979	0	11	1	61	1
11	0	0.53024	0	11	1	61	1
11	0	0.6297	0	11	1	61	1
11	0	0.78056	0	11	1	61	1
11	0	0.39666	0	11	1	61	1
11	0	0.47947	1	11	1	61	1
11	0	0.39661	0	11	1	61	1
11	0	0.46338	0	11	1	61	1
11	1	0.4962	1	11	1	61	1
11	1	0.39577	1	11	1	61	1
11	0	0.44647	1	11	1	61	1
11	0	0.49637	0	11	1	61	1
11	0	0.42935	1	11	1	61	1
11	1	0.43026	0	11	1	61	1
11	1	0.46324	0	11	1	61	1
11	0	0.46353	0	11	1	61	1
11	0	0.41383	0	11	1	61	1
11	1	0.53002	1	11	1	61	1
11	1	0.42993	1	11	1	61	1
11	0	0.42978	0	11	1	61	1
11	0	0.59664	1	11	1	61	1
11	0	0.76299	1	11	1	61	1
11	1	0.47988	0	11	1	61	1
11	0	0.44703	0	11	1	61	1
11	0	0.44692	1	11	1	61	1
11	1	0.51306	0	11	1	61	1
11	1	0.37958	1	11	1	61	1
11	0	0.46357	1	11	1	61	1
11	0	0.74694	0	11	1	61	1
11	0	0.49637	0	11	1	61	1
11	0	0.39653	0	11	1	61	1
11	0	0.46332	1	11	1	61	1
11	0	0.46344	1	11	1	61	1
11	0	0.41335	1	11	1	61	1
11	1	0.51298	0	11	1	61	1
11	0	0.38361	1	4	0	62	0
11	0	0.28511	1	4	0	62	0
11	0	0.30097	0	4	0	62	0
11	0	0.49735	1	4	0	62	0
11	0	0.29402	0	4	0	62	0
11	0	0.36826	1	4	0	62	0
11	0	0.30529	0	4	0	62	0
11	0	0.2639	1	4	0	62	0
11	0	0.2854	1	4	0	62	0
11	0	0.32625	1	4	0	62	0
11	0	0.27933	1	4	0	62	0
11	0	0.28881	1	4	0	62	0
11	0	0.30573	1	4	0	62	0
11	0	0.38359	0	4	0	62	0
11	0	0.34292	0	4	0	62	0
11	0	0.28954	1	4	0	62	0
11	0	0.30593	0	4	0	62	0
11	0	0.30129	1	4	0	62	0
11	0	0.30487	1	4	0	62	0
11	0	0.6572	0	4	0	62	0
11	0	0.30932	0	4	0	62	0
11	0	0.31116	0	4	0	62	0
11	0	0.27545	0	4	0	62	0
11	0	0.24836	0	4	0	62	0
11	0	0.28955	0	4	0	62	0
11	0	0.27943	0	4	0	62	0
11	0	0.26517	0	4	0	62	0
11	0	0.34641	1	4	0	62	0
11	0	0.33709	1	4	0	62	0
11	0	0.32691	0	4	0	62	0
11	0	0.34733	1	4	0	62	0
11	0	0.31111	1	4	0	62	0
11	0	0.32665	1	4	0	62	0
11	0	0.55959	1	4	0	62	0
11	0	0.32619	1	4	0	62	0
11	0	0.28612	1	4	0	62	0
11	0	0.29611	1	4	0	62	0
11	0	0.27438	1	4	0	62	0
11	0	0.36826	1	4	0	62	0
11	0	0.35161	1	4	0	62	0
11	0	0.39822	1	4	0	62	0
11	0	0.38176	0	4	0	62	0
11	0	0.34972	0	11	1	63	0
11	0	0.44037	1	11	1	63	0
11	0	0.32455	1	11	1	63	0
11	1	0.29534	1	11	1	63	0
11	0	0.26905	0	11	1	63	0
11	0	0.29076	1	11	1	63	0
11	0	0.32672	1	11	1	63	0
11	0	0.28519	0	11	1	63	0
11	0	0.31777	0	11	1	63	0
11	0	0.42413	1	11	1	63	0
11	0	0.48693	1	11	1	63	0
11	0	0.32537	0	11	1	63	0
11	0	0.44052	0	11	1	63	0
11	0	0.31157	0	11	1	63	0
11	0	0.29448	1	11	1	63	0
11	0	0.30965	1	11	1	63	0
11	0	0.29017	0	11	1	63	0
11	0	0.31158	0	11	1	63	0
11	0	0.35254	1	11	1	63	0
11	0	0.4552	0	11	1	63	0
11	0	0.30629	0	11	1	63	0
11	0	0.32134	1	11	1	63	0
11	0	0.31184	0	11	1	63	0
11	0	0.48213	0	11	1	63	0
11	0	0.332	1	11	1	63	0
11	0	0.29024	0	11	1	63	0
11	0	0.32131	0	11	1	63	0
11	0	0.41513	1	11	1	63	0
11	0	0.28555	0	11	1	63	0
11	0	0.32629	0	11	1	63	0
11	0	0.52422	1	11	1	63	0
11	0	0.30049	1	11	1	63	0
11	0	0.37337	1	11	1	63	0
11	0	0.31016	0	11	1	63	0
11	0	0.33122	0	11	1	63	0
11	0	0.28561	1	11	1	63	0
11	1	0.27017	1	11	1	63	0
11	0	0.33116	0	11	1	63	0
11	0	0.28979	0	11	1	63	0
11	0	0.30578	0	11	1	63	0
11	0	0.39815	1	11	1	63	0
11	0	0.30142	0	11	1	63	0
11	0	0.33104	1	11	1	63	0
11	0	0.3373	0	11	1	63	0
11	0	0.31007	1	11	1	63	0
11	0	0.65912	0	4	0	64	1
11	0	0.47936	1	4	0	64	1
11	1	0.46297	0	4	0	64	1
11	0	0.42926	0	4	0	64	1
11	0	0.56284	0	4	0	64	1
11	0	0.43001	1	4	0	64	1
11	0	0.49702	1	4	0	64	1
11	0	0.57997	1	4	0	64	1
11	0	0.46305	0	4	0	64	1
11	0	0.43043	1	4	0	64	1
11	1	0.56345	0	4	0	64	1
11	0	0.46307	1	4	0	64	1
11	0	0.57997	1	4	0	64	1
11	1	0.42934	0	4	0	64	1
11	1	0.46327	1	4	0	64	1
11	1	0.44714	0	4	0	64	1
11	1	0.36296	1	4	0	64	1
11	1	0.46388	0	4	0	64	1
11	0	0.54649	1	4	0	64	1
11	0	0.51348	0	4	0	64	1
11	1	0.44697	0	4	0	64	1
11	1	0.44685	0	4	0	64	1
11	0	0.59631	0	4	0	64	1
11	1	0.62958	0	4	0	64	1
11	1	0.5634	0	4	0	64	1
11	0	0.49652	1	4	0	64	1
11	1	0.7461	1	4	0	64	1
11	0	0.49592	1	4	0	64	1
11	0	0.51326	1	4	0	64	1
11	1	0.77997	0	4	0	64	1
11	0	0.42929	0	4	0	64	1
11	0	0.68009	1	4	0	64	1
11	0	0.46307	1	4	0	64	1
11	1	0.54698	0	4	0	64	1
11	1	0.46291	0	4	0	64	1
11	0	0.59652	1	4	0	64	1
11	0	0.53035	0	4	0	64	1
11	1	0.72988	1	4	0	64	1
11	0	0.43025	1	4	0	64	1
11	1	0.51355	0	4	0	64	1
11	0	1.3471	0	4	0	64	1
11	0	0.76324	0	4	0	64	1
11	0	0.46366	0	4	0	64	1
11	0	0.6627	0	4	0	64	1
11	1	0.62944	1	4	0	64	1
11	0	0.48039	1	4	0	64	1
11	1	0.77979	1	4	0	64	1
11	0	0.46275	1	4	0	64	1
12	0	1.1863	0	4	0	1	1
12	1	1.1305	1	4	0	1	1
12	0	0.82929	0	4	0	1	1
12	0	0.61358	1	4	0	1	1
12	0	0.52841	0	4	0	1	1
12	0	0.5636	1	4	0	1	1
12	1	0.78055	1	4	0	1	1
12	0	0.82971	1	4	0	1	1
12	0	0.61341	0	4	0	1	1
12	0	0.71298	1	4	0	1	1
12	1	0.62984	0	4	0	1	1
12	1	0.78	1	4	0	1	1
12	0	0.67937	0	4	0	1	1
12	1	0.59659	1	4	0	1	1
12	1	1.1639	1	4	0	1	1
12	1	1.2142	1	4	0	1	1
12	0	1.5302	1	4	0	1	1
12	0	1.3971	1	4	0	1	1
12	0	0.9794	1	4	0	1	1
12	0	0.54616	0	4	0	1	1
12	0	0.56273	0	4	0	1	1
12	1	0.62958	0	4	0	1	1
12	1	1.0296	0	4	0	1	1
12	0	1.2465	1	4	0	1	1
12	0	1.3636	1	4	0	1	1
12	0	1.3962	0	4	0	1	1
12	0	1.1132	0	4	0	1	1
12	1	0.63028	0	4	0	1	1
12	0	1.0465	1	4	0	1	1
12	0	1.0462	1	4	0	1	1
12	1	1.1134	0	4	0	1	1
12	0	0.99735	1	4	0	1	1
12	0	1.564	1	4	0	1	1
12	1	1.1467	1	4	0	1	1
12	0	1.0301	1	4	0	1	1
12	1	0.96355	0	4	0	1	1
12	1	1.0466	0	4	0	1	1
12	0	0.89735	0	4	0	1	1
12	1	1.1806	1	4	0	1	1
12	1	0.8799	0	4	0	1	1
12	0	0.28877	0	12	1	2	0
12	0	0.36642	1	12	1	2	0
12	0	0.24249	0	12	1	2	0
12	0	0.30998	1	12	1	2	0
12	0	0.39761	1	12	1	2	0
12	0	0.29442	0	12	1	2	0
12	0	0.25331	0	12	1	2	0
12	0	0.37648	1	12	1	2	0
12	0	0.42227	1	12	1	2	0
12	0	0.34134	1	12	1	2	0
12	0	0.3461	1	12	1	2	0
12	0	0.34106	0	12	1	2	0
12	0	0.2848	1	12	1	2	0
12	0	0.26869	0	12	1	2	0
12	0	0.3614	1	12	1	2	0
12	0	0.31973	1	12	1	2	0
12	0	0.33067	1	12	1	2	0
12	0	0.33486	1	12	1	2	0
12	0	0.30987	1	12	1	2	0
12	0	0.35158	1	12	1	2	0
12	0	0.34136	0	12	1	2	0
12	0	0.27392	0	12	1	2	0
12	0	0.36102	1	12	1	2	0
12	0	0.40142	1	12	1	2	0
12	0	0.36624	1	12	1	2	0
12	0	0.52115	0	12	1	2	0
12	0	0.32047	1	12	1	2	0
12	0	0.30989	0	12	1	2	0
12	0	0.32598	1	12	1	2	0
12	0	0.3258	0	12	1	2	0
12	0	0.33548	1	12	1	2	0
12	0	0.34625	1	12	1	2	0
12	0	0.28443	1	12	1	2	0
12	0	0.29932	1	12	1	2	0
12	0	0.32565	0	12	1	2	0
12	0	0.34021	0	12	1	2	0
12	0	0.29866	1	12	1	2	0
12	0	0.30436	0	12	1	2	0
12	0	0.30556	0	12	1	2	0
12	0	0.39758	0	12	1	2	0
12	0	0.37027	1	12	1	2	0
12	0	0.31523	1	12	1	2	0
12	0	0.31016	1	12	1	2	0
12	0	0.36553	1	12	1	2	0
12	0	0.33056	0	12	1	2	0
12	0	0.36175	0	4	0	3	0
12	0	0.2842	0	4	0	3	0
12	0	0.4177	1	4	0	3	0
12	0	0.33596	1	4	0	3	0
12	0	0.32979	0	4	0	3	0
12	0	0.25824	1	4	0	3	0
12	0	0.33081	1	4	0	3	0
12	0	0.37678	0	4	0	3	0
12	0	0.29446	1	4	0	3	0
12	0	0.30955	0	4	0	3	0
12	0	0.3104	1	4	0	3	0
12	0	0.31002	0	4	0	3	0
12	0	0.30966	1	4	0	3	0
12	0	0.40743	1	4	0	3	0
12	0	0.3714	1	4	0	3	0
12	0	0.33959	1	4	0	3	0
12	0	0.34458	1	4	0	3	0
12	0	0.39679	1	4	0	3	0
12	0	0.32972	1	4	0	3	0
12	0	0.37141	1	4	0	3	0
12	0	1.0082	1	4	0	3	0
12	0	0.31501	0	4	0	3	0
12	0	0.35132	0	4	0	3	0
12	0	0.36685	1	4	0	3	0
12	0	0.7519	1	4	0	3	0
12	0	0.36668	0	4	0	3	0
12	0	0.25302	1	4	0	3	0
12	0	0.32518	1	4	0	3	0
12	0	0.30442	1	4	0	3	0
12	0	0.26895	1	4	0	3	0
12	0	0.24283	1	4	0	3	0
12	0	0.73117	1	4	0	3	0
12	0	0.49554	1	4	0	3	0
12	0	0.59295	0	4	0	3	0
12	0	0.57787	1	4	0	3	0
12	0	0.38105	1	4	0	3	0
12	1	3.0932	0	4	0	3	0
12	0	0.30962	0	4	0	3	0
12	0	1.1462	0	12	1	4	1
12	0	0.71375	0	12	1	4	1
12	0	1.0461	0	12	1	4	1
12	0	0.53011	0	12	1	4	1
12	1	0.87969	1	12	1	4	1
12	0	1.514	0	12	1	4	1
12	0	0.6963	1	12	1	4	1
12	0	0.56322	0	12	1	4	1
